NM_REGIAO,CD_UF,NM_UF,SIGLA,CD_MUN,NM_MUN,AREA_TOT,AREA_INT,PERC_INT,LAT_SEDE,LNG_SEDE,SEDE_AL,,,,
Nordeste,21,Maranhão,MA,2101103,Axixá,"160,46","160,46",100,"-2,84","-44,05",sim,,,,
Nordeste,21,Maranhão,MA,2101202,Bacabal,"1.656,74","1.656,74",100,"-4,23","-44,78",sim,,,,
Nordeste,21,Maranhão,MA,2101251,Bacabeira,"542,96","542,96",100,"-2,98","-44,32",sim,,,,
Nordeste,21,Maranhão,MA,2101301,Bacuri,"850,49","850,49",100,"-1,73","-45,14",sim,,,,
Nordeste,21,Maranhão,MA,2101350,Bacurituba,"413,65","413,65",100,"-2,71","-44,74",sim,,,,
Nordeste,21,Maranhão,MA,2101400,Balsas,"13.141,16","13.141,16",100,"-7,53","-46,04",sim,,,,
Nordeste,21,Maranhão,MA,2101608,Barra do Corda,"5.187,67","5.187,67",100,"-5,51","-45,25",sim,,,,
Nordeste,21,Maranhão,MA,2101772,Bela Vista do Maranhão,"147,95","147,95",100,"-3,74","-45,25",sim,,,,
Nordeste,21,Maranhão,MA,2101806,Benedito Leite,"1.784,64","1.784,64",100,"-7,22","-44,56",sim,,,,
Nordeste,21,Maranhão,MA,2101905,Bequimão,"790,22","790,22",100,"-2,45","-44,79",sim,,,,
Nordeste,21,Maranhão,MA,2101939,Bernardo do Mearim,"247,19","247,19",100,"-4,63","-44,76",sim,,,,
Nordeste,21,Maranhão,MA,2101970,Boa Vista do Gurupi,"400,35","400,35",100,"-1,79","-46,31",sim,,,,
Nordeste,21,Maranhão,MA,2102002,Bom Jardim,"6.588,38","6.588,38",100,"-3,54","-45,61",sim,,,,
Nordeste,21,Maranhão,MA,2102036,Bom Jesus das Selvas,"2.676,98","2.676,98",100,"-4,48","-46,85",sim,,,,
Nordeste,21,Maranhão,MA,2102077,Bom Lugar,"445,17","445,17",100,"-4,37","-45,03",sim,,,,
Nordeste,21,Maranhão,MA,2102150,Brejo de Areia,"986,04","986,04",100,"-4,33","-45,58",sim,,,,
Nordeste,21,Maranhão,MA,2102309,Buriti Bravo,"1.582,55","95,69",6,"-5,84","-43,83",não,,,,
Nordeste,21,Maranhão,MA,2102325,Buriticupu,"2.544,86","2.544,86",100,"-4,31","-46,47",sim,,,,
Nordeste,21,Maranhão,MA,2102358,Buritirana,"820,97","820,97",100,"-5,59","-47,02",sim,,,,
Nordeste,21,Maranhão,MA,2102374,Cachoeira Grande,"865,04","112,72","13,03","-2,93","-44,06",sim,,,,
Nordeste,21,Maranhão,MA,2102408,Cajapió,"545,24","545,24",100,"-2,88","-44,67",sim,,,,
Nordeste,21,Maranhão,MA,2102507,Cajari,"662,07","662,07",100,"-3,32","-45,01",sim,,,,
Nordeste,21,Maranhão,MA,2102556,Campestre do Maranhão,"613,53","613,53",100,"-6,17","-47,36",sim,,,,
Nordeste,21,Maranhão,MA,2102606,Cândido Mendes,"1.634,86","1.634,86",100,"-1,46","-45,73",sim,,,,
Nordeste,21,Maranhão,MA,2102705,Cantanhede,"773,01","773,01",100,"-3,63","-44,38",sim,,,,
Nordeste,21,Maranhão,MA,2102754,Capinzal do Norte,"590,27","590,27",100,"-4,73","-44,33",sim,,,,
Nordeste,21,Maranhão,MA,2102804,Carolina,"6.267,68","6.267,67",100,"-7,33","-47,47",sim,,,,
Nordeste,21,Maranhão,MA,2102903,Carutapera,"1.260,98","1.260,98",100,"-1,20","-46,02",sim,,,,
Nordeste,21,Maranhão,MA,2103109,Cedral,"285,21","285,21",100,"-2,00","-44,53",sim,,,,
Nordeste,21,Maranhão,MA,2103125,Central do Maranhão,"319,54","319,54",100,"-2,20","-44,83",sim,,,,
Nordeste,21,Maranhão,MA,2103158,Centro do Guilherme,"1.167,85","1.167,85",100,"-2,45","-46,04",sim,,,,
Nordeste,21,Maranhão,MA,2103174,Centro Novo do Maranhão,"8.401,00","8.401,00",100,"-2,14","-46,12",sim,,,,
Nordeste,21,Maranhão,MA,2103257,Cidelândia,"1.462,81","1.462,81",100,"-5,18","-47,78",sim,,,,
Nordeste,21,Maranhão,MA,2103307,Codó,"4.361,61","1.367,38","31,35","-4,45","-43,89",não,,,,
Nordeste,21,Maranhão,MA,2103505,Colinas,"1.978,70","1.723,43","87,1","-6,03","-44,25",sim,,,,
Nordeste,21,Maranhão,MA,2103554,Conceição do Lago-Açu,"725,66","725,66",100,"-3,84","-44,90",sim,,,,
Nordeste,21,Maranhão,MA,2103604,Coroatá,"2.263,69","2.033,26","89,82","-4,13","-44,13",sim,,,,
Nordeste,21,Maranhão,MA,2103703,Cururupu,"1.257,61","1.257,61",100,"-1,82","-44,88",sim,,,,
Nordeste,21,Maranhão,MA,2103752,Davinópolis,"332,25","332,25",100,"-5,53","-47,39",sim,,,,
Nordeste,21,Maranhão,MA,2103802,Dom Pedro,"358,49","358,49",100,"-5,04","-44,44",sim,,,,
Nordeste,21,Maranhão,MA,2104008,Esperantinópolis,"452,41","452,41",100,"-4,88","-44,88",sim,,,,
Nordeste,21,Maranhão,MA,2104057,Estreito,"2.720,27","2.720,27",100,"-6,56","-47,44",sim,,,,
Nordeste,21,Maranhão,MA,2104073,Feira Nova do Maranhão,"1.625,82","1.625,82",100,"-6,96","-46,68",sim,,,,
Nordeste,21,Maranhão,MA,2104081,Fernando Falcão,"5.086,59","5.086,59",100,"-6,15","-44,90",sim,,,,
Nordeste,21,Maranhão,MA,2104099,Formosa da Serra Negra,"3.690,61","3.690,61",100,"-6,44","-46,19",sim,,,,
Nordeste,21,Maranhão,MA,2104107,Fortaleza dos Nogueiras,"1.853,41","1.853,41",100,"-6,96","-46,18",sim,,,,
Nordeste,21,Maranhão,MA,2104206,Fortuna,"834,83","419,52",50,"-5,74","-44,16",sim,,,,
Nordeste,21,Maranhão,MA,2104305,Godofredo Viana,"720,13","720,13",100,"-1,41","-45,77",sim,,,,
Nordeste,21,Maranhão,MA,2104404,Gonçalves Dias,"883,59","846,10",96,"-5,16","-44,30",sim,,,,
Nordeste,21,Maranhão,MA,2104503,Governador Archer,"445,86","445,86",100,"-5,02","-44,27",sim,,,,
Nordeste,21,Maranhão,MA,2104552,Governador Edison Lobão,"615,96","615,96",100,"-5,75","-47,36",sim,,,,
Nordeste,21,Maranhão,MA,2104602,Governador Eugênio Barros,"647,99","481,28",74,"-5,33","-44,25",sim,,,,
Nordeste,21,Maranhão,MA,2104628,Governador Luiz Rocha,"401,59","379,47",94,"-5,47","-44,07",sim,,,,
Nordeste,21,Maranhão,MA,2104651,Governador Newton Bello,"1.144,15","1.144,15",100,"-3,43","-45,67",sim,,,,
Nordeste,21,Maranhão,MA,2104677,Governador Nunes Freire,"1.037,13","1.037,13",100,"-2,13","-45,89",sim,,,,
Nordeste,21,Maranhão,MA,2104701,Graça Aranha,"271,45","271,44",100,"-5,41","-44,33",sim,,,,
Nordeste,21,Maranhão,MA,2104800,Grajaú,"8.861,72","8.861,72",100,"-5,82","-46,14",sim,,,,
Nordeste,21,Maranhão,MA,2104909,Guimarães,"478,86","478,86",100,"-2,13","-44,60",sim,,,,
Nordeste,21,Maranhão,MA,2105104,Icatu,"1.124,45","114,30",10,"-2,78","-44,07",sim,,,,
Nordeste,21,Maranhão,MA,2105153,Igarapé do Meio,"368,69","368,68",100,"-3,64","-45,19",sim,,,,
Nordeste,21,Maranhão,MA,2105203,Igarapé Grande,"346,22","346,22",100,"-4,66","-44,86",sim,,,,
Nordeste,21,Maranhão,MA,2105302,Imperatriz,"1.369,04","1.369,04",100,"-5,53","-47,49",sim,,,,
Nordeste,21,Maranhão,MA,2105351,Itaipava do Grajaú,"1.244,40","1.244,40",100,"-5,14","-45,79",sim,,,,
Nordeste,21,Maranhão,MA,2105401,Itapecuru Mirim,"1.480,64","1.480,64",100,"-3,39","-44,36",sim,,,,
Nordeste,21,Maranhão,MA,2105427,Itinga do Maranhão,"3.583,42","3.583,42",100,"-4,45","-47,52",sim,,,,
Nordeste,21,Maranhão,MA,2105450,Jatobá,"591,62","591,62",100,"-5,82","-44,23",sim,,,,
Nordeste,21,Maranhão,MA,2105476,Jenipapo dos Vieiras,"1.962,36","1.962,36",100,"-5,36","-45,63",sim,,,,
Nordeste,21,Maranhão,MA,2105500,João Lisboa,"1.137,10","1.137,10",100,"-5,45","-47,40",sim,,,,
Nordeste,21,Maranhão,MA,2105609,Joselândia,"703,08","703,08",100,"-4,98","-44,70",sim,,,,
Nordeste,21,Maranhão,MA,2105658,Junco do Maranhão,"568,50","568,50",100,"-1,88","-46,07",sim,,,,
Nordeste,21,Maranhão,MA,2105708,Lago da Pedra,"1.240,44","1.240,44",100,"-4,57","-45,13",sim,,,,
Nordeste,21,Maranhão,MA,2105807,Lago do Junco,"328,53","328,53",100,"-4,61","-45,05",sim,,,,
Nordeste,21,Maranhão,MA,2105906,Lago Verde,"631,46","631,46",100,"-4,04","-44,94",sim,,,,
Nordeste,21,Maranhão,MA,2105948,Lago dos Rodrigues,"220,78","220,78",100,"-4,61","-44,98",sim,,,,
Nordeste,21,Maranhão,MA,2105963,Lagoa Grande do Maranhão,"744,20","744,20",100,"-4,99","-45,39",sim,,,,
Nordeste,21,Maranhão,MA,2105989,Lajeado Novo,"1.063,62","1.063,62",100,"-6,19","-47,04",sim,,,,
Nordeste,21,Maranhão,MA,2106003,Lima Campos,"321,93","321,93",100,"-4,52","-44,46",sim,,,,
Nordeste,21,Maranhão,MA,2106102,Loreto,"3.597,23","3.597,23",100,"-7,09","-45,14",sim,,,,
Nordeste,21,Maranhão,MA,2106201,Luís Domingues,"472,30","472,30",100,"-1,33","-45,90",sim,,,,
Nordeste,21,Maranhão,MA,2106326,Maracaçumé,"635,76","635,76",100,"-2,04","-45,96",sim,,,,
Nordeste,21,Maranhão,MA,2106359,Marajá do Sena,"1.402,59","1.402,59",100,"-4,62","-45,45",sim,,,,
Nordeste,21,Maranhão,MA,2106375,Maranhãozinho,"760,95","760,95",100,"-2,24","-45,86",sim,,,,
Nordeste,21,Maranhão,MA,2106508,Matinha,"410,63","410,63",100,"-3,10","-45,03",sim,,,,
Nordeste,21,Maranhão,MA,2106631,Matões do Norte,"794,45","794,45",100,"-3,63","-44,55",sim,,,,
Nordeste,21,Maranhão,MA,2106706,Mirador,"8.522,35","8.522,35",100,"-6,37","-44,36",sim,,,,
Nordeste,21,Maranhão,MA,2106755,Miranda do Norte,"341,11","341,11",100,"-3,56","-44,59",sim,,,,
Nordeste,21,Maranhão,MA,2106805,Mirinzal,"686,94","686,94",100,"-2,07","-44,78",sim,,,,
Nordeste,21,Maranhão,MA,2106904,Monção,"1.245,55","1.245,55",100,"-3,49","-45,25",sim,,,,
Nordeste,21,Maranhão,MA,2107001,Montes Altos,"1.488,51","1.488,51",100,"-5,83","-47,07",sim,,,,
Nordeste,21,Maranhão,MA,2107100,Morros,"1.712,12","80,08",5,"-2,87","-44,04",sim,,,,
Nordeste,21,Maranhão,MA,2107258,Nova Colinas,"743,09","743,09",100,"-7,12","-46,26",sim,,,,
Nordeste,21,Maranhão,MA,2107308,Nova Iorque,"978,34","554,15",57,"-6,74","-44,05",sim,,,,
Nordeste,21,Maranhão,MA,2107357,Nova Olinda do Maranhão,"2.452,62","2.452,62",100,"-2,81","-45,70",sim,,,,
Nordeste,21,Maranhão,MA,2107407,Olho d'Água das Cunhãs,"695,33","695,33",100,"-4,14","-45,12",sim,,,,
Nordeste,21,Maranhão,MA,2107456,Olinda Nova do Maranhão,"199,88","199,88",100,"-3,00","-45,00",sim,,,,
Nordeste,21,Maranhão,MA,2107506,Paço do Lumiar,"127,19","127,19",100,"-2,53","-44,11",sim,,,,
Nordeste,21,Maranhão,MA,2107605,Palmeirândia,"532,16","532,16",100,"-2,65","-44,90",sim,,,,
Nordeste,21,Maranhão,MA,2107704,Paraibano,"530,52","70,63",13,"-6,43","-43,98",não,,,,
Nordeste,21,Maranhão,MA,2108009,Pastos Bons,"1.635,18","1.425,27",87,"-6,59","-44,08",sim,,,,
Nordeste,21,Maranhão,MA,2108108,Paulo Ramos,"1.168,61","1.168,61",100,"-4,44","-45,24",sim,,,,
Nordeste,21,Maranhão,MA,2108207,Pedreiras,"262,07","262,07",100,"-4,57","-44,60",sim,,,,
Nordeste,21,Maranhão,MA,2108256,Pedro do Rosário,"1.753,87","1.753,87",100,"-2,97","-45,35",sim,,,,
Nordeste,21,Maranhão,MA,2108306,Penalva,"800,92","800,92",100,"-3,29","-45,17",sim,,,,
Nordeste,21,Maranhão,MA,2108405,Peri Mirim,"397,99","397,99",100,"-2,57","-44,85",sim,,,,
Nordeste,21,Maranhão,MA,2108454,Peritoró,"824,73","824,72",100,"-4,38","-44,34",sim,,,,
Nordeste,21,Maranhão,MA,2108504,Pindaré-Mirim,"268,29","268,29",100,"-3,61","-45,34",sim,,,,
Nordeste,21,Maranhão,MA,2108603,Pinheiro,"1.512,97","1.512,97",100,"-2,52","-45,08",sim,,,,
Nordeste,21,Maranhão,MA,2108702,Pio XII,"545,14","545,14",100,"-3,89","-45,17",sim,,,,
Nordeste,21,Maranhão,MA,2108801,Pirapemas,"688,76","687,93","99,88","-3,73","-44,22",sim,,,,
Nordeste,21,Maranhão,MA,2108900,Poção de Pedras,"990,42","990,41",100,"-4,75","-44,94",sim,,,,
Nordeste,21,Maranhão,MA,2109007,Porto Franco,"1.420,51","1.420,51",100,"-6,34","-47,41",sim,,,,
Nordeste,21,Maranhão,MA,2109056,Porto Rico do Maranhão,"244,98","244,98",100,"-1,86","-44,59",sim,,,,
Nordeste,21,Maranhão,MA,2109106,Presidente Dutra,"771,57","771,57",100,"-5,28","-44,49",sim,,,,
Nordeste,21,Maranhão,MA,2109205,Presidente Juscelino,"355,57","351,53",99,"-2,93","-44,06",sim,,,,
Nordeste,21,Maranhão,MA,2109239,Presidente Médici,"437,69","437,69",100,"-2,38","-45,82",sim,,,,
Nordeste,21,Maranhão,MA,2109270,Presidente Sarney,"726,17","726,17",100,"-2,59","-45,36",sim,,,,
Nordeste,21,Maranhão,MA,2109304,Presidente Vargas,"330,77","146,26",44,"-3,41","-44,03",sim,,,,
Nordeste,21,Maranhão,MA,2109452,Raposa,"79,21","79,21",100,"-2,43","-44,10",sim,,,,
Nordeste,21,Maranhão,MA,2109502,Riachão,"6.402,83","6.402,83",100,"-7,36","-46,62",sim,,,,
Nordeste,21,Maranhão,MA,2109551,Ribamar Fiquene,"733,46","733,46",100,"-5,93","-47,39",sim,,,,
Nordeste,21,Maranhão,MA,2109601,Rosário,"648,00","648,00",100,"-2,94","-44,25",sim,,,,
Nordeste,21,Maranhão,MA,2109700,Sambaíba,"2.476,13","2.476,13",100,"-7,14","-45,35",sim,,,,
Nordeste,21,Maranhão,MA,2109759,Santa Filomena do Maranhão,"623,21","623,21",100,"-5,50","-44,56",sim,,,,
Nordeste,21,Maranhão,MA,2109809,Santa Helena,"2.191,17","2.191,17",100,"-2,23","-45,31",sim,,,,
Nordeste,21,Maranhão,MA,2109908,Santa Inês,"786,69","786,69",100,"-3,67","-45,38",sim,,,,
Nordeste,21,Maranhão,MA,2110005,Santa Luzia,"4.837,17","4.837,17",100,"-3,97","-45,66",sim,,,,
Nordeste,21,Maranhão,MA,2110039,Santa Luzia do Paruá,"1.010,48","1.010,48",100,"-2,54","-45,78",sim,,,,
Nordeste,21,Maranhão,MA,2110203,Santa Rita,"756,80","756,80",100,"-3,14","-44,33",sim,,,,
Nordeste,21,Maranhão,MA,2110302,Santo Antônio dos Lopes,"770,92","770,92",100,"-4,87","-44,36",sim,,,,
Nordeste,21,Maranhão,MA,2110500,São Bento,"457,00","457,00",100,"-2,70","-44,83",sim,,,,
Nordeste,21,Maranhão,MA,2110658,São Domingos do Azeitão,"961,25","961,25",100,"-6,81","-44,64",sim,,,,
Nordeste,21,Maranhão,MA,2110708,São Domingos do Maranhão,"1.151,98","1.151,98",100,"-5,58","-44,38",sim,,,,
Nordeste,21,Maranhão,MA,2110807,São Félix de Balsas,"2.032,60","2.032,60",100,"-7,08","-44,81",sim,,,,
Nordeste,21,Maranhão,MA,2110856,São Francisco do Brejão,"745,36","745,36",100,"-5,13","-47,39",sim,,,,
Nordeste,21,Maranhão,MA,2111003,São João Batista,"649,96","649,96",100,"-2,96","-44,80",sim,,,,
Nordeste,21,Maranhão,MA,2111029,São João do Carú,"910,07","910,07",100,"-3,56","-46,25",sim,,,,
Nordeste,21,Maranhão,MA,2111052,São João do Paraíso,"2.052,33","2.052,33",100,"-6,47","-47,05",sim,,,,
Nordeste,21,Maranhão,MA,2111078,São João do Soter,"1.438,07","1,21","0,084","-5,11","-43,81",não,,,,
Nordeste,21,Maranhão,MA,2111201,São José de Ribamar,"180,36","180,36",100,"-2,56","-44,06",sim,,,,
Nordeste,21,Maranhão,MA,2111250,São José dos Basílios,"353,72","353,72",100,"-5,05","-44,59",sim,,,,
Nordeste,21,Maranhão,MA,2111300,São Luís,"583,06","583,06",100,"-2,53","-44,30",sim,,,,
Nordeste,21,Maranhão,MA,2111409,São Luís Gonzaga do Maranhão,"909,16","909,16",100,"-4,38","-44,67",sim,,,,
Nordeste,21,Maranhão,MA,2111508,São Mateus do Maranhão,"800,05","800,04",100,"-4,04","-44,47",sim,,,,
Nordeste,21,Maranhão,MA,2111532,São Pedro da Água Branca,"720,46","720,46",100,"-5,08","-48,43",sim,,,,
Nordeste,21,Maranhão,MA,2111573,São Pedro dos Crentes,"979,92","979,91",100,"-6,83","-46,53",sim,,,,
Nordeste,21,Maranhão,MA,2111607,São Raimundo das Mangabeiras,"3.524,50","3.524,50",100,"-7,03","-45,48",sim,,,,
Nordeste,21,Maranhão,MA,2111631,São Raimundo do Doca Bezerra,"419,55","419,55",100,"-5,10","-45,09",sim,,,,
Nordeste,21,Maranhão,MA,2111672,São Roberto,"226,81","226,81",100,"-5,02","-44,99",sim,,,,
Nordeste,21,Maranhão,MA,2111706,São Vicente Ferrer,"393,93","393,93",100,"-2,89","-44,88",sim,,,,
Nordeste,21,Maranhão,MA,2111722,Satubinha,"441,81","441,81",100,"-4,03","-45,24",sim,,,,
Nordeste,21,Maranhão,MA,2111748,Senador Alexandre Costa,"426,44","195,99","45,96","-5,26","-44,06",sim,,,,
Nordeste,21,Maranhão,MA,2111763,Senador La Rocque,"738,19","738,19",100,"-5,44","-47,29",sim,,,,
Nordeste,21,Maranhão,MA,2111789,Serrano do Maranhão,"1.165,32","1.165,32",100,"-1,85","-45,11",sim,,,,
Nordeste,21,Maranhão,MA,2111805,Sítio Novo,"3.114,68","3.114,68",100,"-5,88","-46,70",sim,,,,
Nordeste,21,Maranhão,MA,2111904,Sucupira do Norte,"1.074,44","1.074,44",100,"-6,48","-44,19",sim,,,,
Nordeste,21,Maranhão,MA,2112001,Tasso Fragoso,"4.369,16","4.369,16",100,"-8,47","-45,75",sim,,,,
Nordeste,21,Maranhão,MA,2112100,Timbiras,"1.486,58","81,78",6,"-4,26","-43,94",não,,,,
Nordeste,21,Maranhão,MA,2112233,Trizidela do Vale,"291,61","291,61",100,"-4,57","-44,63",sim,,,,
Nordeste,21,Maranhão,MA,2112274,Tufilândia,"270,93","270,93",100,"-3,67","-45,63",sim,,,,
Nordeste,21,Maranhão,MA,2112308,Tuntum,"3.369,12","3.369,12",100,"-5,26","-44,65",sim,,,,
Nordeste,21,Maranhão,MA,2112407,Turiaçu,"2.622,28","2.622,28",100,"-1,67","-45,37",sim,,,,
Nordeste,21,Maranhão,MA,2112456,Turilândia,"1.507,62","1.507,62",100,"-2,23","-45,31",sim,,,,
Nordeste,21,Maranhão,MA,2112704,Vargem Grande,"1.958,70","180,86",9,"-3,54","-43,92",não,,,,
Nordeste,21,Maranhão,MA,2112803,Viana,"1.166,75","1.166,75",100,"-3,22","-45,00",sim,,,,
Nordeste,21,Maranhão,MA,2112852,Vila Nova dos Martírios,"1.190,01","1.190,01",100,"-5,19","-48,14",sim,,,,
Nordeste,21,Maranhão,MA,2112902,Vitória do Mearim,"716,72","716,72",100,"-3,46","-44,87",sim,,,,
Nordeste,21,Maranhão,MA,2113009,Vitorino Freire,"1.193,39","1.193,39",100,"-4,29","-45,25",sim,,,,
Nordeste,21,Maranhão,MA,2114007,Zé Doca,"2.140,11","2.140,11",100,"-3,28","-45,65",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5100102,Acorizal,"850,76","850,76",100,"-15,20","-56,37",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5100201,Água Boa,"7.549,31","7.549,31",100,"-14,06","-52,16",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5100250,Alta Floresta,"8.955,41","8.955,41",100,"-9,88","-56,09",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5100300,Alto Araguaia,"5.402,31","5.402,31",100,"-17,32","-53,22",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5100359,Alto Boa Vista,"2.248,41","2.248,41",100,"-11,68","-51,38",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5100409,Alto Garças,"3.858,15","3.858,15",100,"-16,94","-53,53",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5100508,Alto Paraguai,"1.847,35","1.847,35",100,"-14,51","-56,48",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5100607,Alto Taquari,"1.436,58","1.436,58",100,"-17,83","-53,28",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5100805,Apiacás,"20.489,02","20.489,02",100,"-9,56","-57,39",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5101001,Araguaiana,"6.380,70","6.380,70",100,"-15,73","-51,83",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5101209,Araguainha,"675,23","675,23",100,"-16,86","-53,03",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5101258,Araputanga,"1.639,73","1.639,73",100,"-15,47","-58,35",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5101308,Arenápolis,"417,34","417,34",100,"-14,46","-56,84",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5101407,Aripuanã,"24.678,14","24.678,14",100,"-10,17","-59,45",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5101605,Barão de Melgaço,"11.374,87","11.374,87",100,"-16,19","-55,97",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5101704,Barra do Bugres,"5.976,86","5.976,86",100,"-15,06","-57,18",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5101803,Barra do Garças,"9.117,30","9.117,30",100,"-15,89","-52,26",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5101852,Bom Jesus do Araguaia,"4.266,64","4.266,64",100,"-12,18","-51,50",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5101902,Brasnorte,"15.968,36","15.968,36",100,"-12,12","-58,00",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5102504,Cáceres,"24.538,48","24.538,48",100,"-16,06","-57,69",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5102603,Campinápolis,"5.978,99","5.978,99",100,"-14,54","-52,80",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5102637,Campo Novo do Parecis,"9.428,59","9.428,59",100,"-13,66","-57,89",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5102678,Campo Verde,"4.771,07","4.771,07",100,"-15,55","-55,17",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5102686,Campos de Júlio,"6.792,81","6.792,81",100,"-13,71","-59,26",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5102694,Canabrava do Norte,"3.449,04","3.449,04",100,"-11,05","-51,83",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5102702,Canarana,"10.855,18","10.855,18",100,"-13,56","-52,27",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5102793,Carlinda,"2.421,79","2.421,79",100,"-9,97","-55,83",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5102850,Castanheira,"3.713,47","3.713,47",100,"-11,14","-58,61",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5103007,Chapada dos Guimarães,"6.603,25","6.603,25",100,"-15,46","-55,75",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5103056,Cláudia,"3.843,56","3.843,56",100,"-11,50","-54,87",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5103106,Cocalinho,"16.563,14","16.563,14",100,"-14,39","-51,00",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5103205,Colíder,"3.112,09","3.112,09",100,"-10,81","-55,46",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5103254,Colniza,"27.960,24","27.960,24",100,"-9,46","-59,22",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5103304,Comodoro,"21.484,98","21.484,98",100,"-13,66","-59,79",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5103353,Confresa,"5.802,31","5.802,31",100,"-10,65","-51,57",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5103361,Conquista D'Oeste,"2.684,68","2.684,68",100,"-14,54","-59,54",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5103379,Cotriguaçu,"9.469,96","9.469,96",100,"-9,90","-58,57",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5103403,Cuiabá,"5.077,18","5.077,18",100,"-15,60","-56,10",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5103437,Curvelândia,"357,13","357,13",100,"-15,61","-57,92",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5103452,Denise,"1.273,18","1.273,18",100,"-14,73","-57,05",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5103502,Diamantino,"8.263,40","8.263,40",100,"-14,41","-56,45",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5103601,Dom Aquino,"2.183,60","2.183,60",100,"-15,81","-54,92",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5103700,Feliz Natal,"11.661,51","11.661,51",100,"-12,39","-54,94",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5103809,Figueirópolis D'Oeste,"891,45","891,45",100,"-15,45","-58,74",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5103858,Gaúcha do Norte,"16.908,38","16.908,38",100,"-13,19","-53,26",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5103908,General Carneiro,"3.731,22","3.731,22",100,"-15,71","-52,76",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5103957,Glória D'Oeste,"833,13","833,13",100,"-15,77","-58,31",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5104104,Guarantã do Norte,"4.725,28","4.725,28",100,"-9,95","-54,91",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5104203,Guiratinga,"5.043,90","5.043,90",100,"-16,35","-53,76",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5104500,Indiavaí,"592,50","592,49",100,"-15,49","-58,58",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5104526,Ipiranga do Norte,"3.422,02","3.422,02",100,"-12,24","-56,15",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5104542,Itanhangá,"2.909,75","2.909,75",100,"-12,23","-56,65",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5104559,Itaúba,"4.521,79","4.521,79",100,"-11,01","-55,24",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5104609,Itiquira,"8.698,81","8.698,81",100,"-17,21","-54,14",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5104807,Jaciara,"1.679,50","1.679,50",100,"-15,96","-54,96",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5104906,Jangada,"1.114,30","1.114,30",100,"-15,23","-56,49",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5105002,Jauru,"1.345,41","1.345,41",100,"-15,34","-58,87",sim,,,,
Centro-oeste,51,Mato Grosso,MT,5105101,Juara,"22.632,71","22.632,71",100,"-11,25","-57,51",sim,,,,
